Year,Month,DayofMonth,DayOfWeek,Actual_Shipment_Time,Planned_Shipment_Time,Planned_Delivery_Time,Carrier_Name,Carrier_Num,Planned_TimeofTravel,Shipment_Delay,Source,Destination,Distance,Delivery_Status
2020,1,4,5,6:21,6:25,23:30,WN,458,100,-4.0,MSY,MCO,550,0.0
2020,1,4,5,14:02,14:00,22:55,WN,1170,100,2.0,MSY,MCO,550,0.0
2020,1,4,5,20:41,20:10,13:55,WN,2624,95,31.0,MSY,MCO,550,1.0
2020,1,4,5,11:41,11:45,14:25,WN,3067,100,-4.0,MSY,MCO,550,0.0
2020,1,4,5,16:45,16:45,17:50,WN,714,130,0.0,MSY,MDW,825,0.0
2020,1,4,5,12:31,12:30,15:10,WN,169,220,1.0,MSY,PHX,1301,0.0
2020,1,4,5,16:10,16:10,9:15,WN,85,80,0.0,MSY,TPA,487,0.0
2020,1,4,5,12:41,12:40,13:45,WN,788,85,1.0,MSY,TPA,487,0.0
2020,1,4,5,6:30,6:30,15:10,WN,806,85,0.0,MSY,TPA,487,0.0
2020,1,4,5,11:05,10:55,12:25,WN,45,135,10.0,OAK,ABQ,889,0.0
2020,1,4,5,7:13,7:00,10:30,WN,406,135,13.0,OAK,ABQ,889,0.0
2020,1,4,5,19:49,19:20,22:30,WN,527,130,29.0,OAK,ABQ,889,1.0
2020,1,4,5,11:46,11:20,13:35,WN,882,250,26.0,OAK,BNA,1959,1.0
2020,1,4,5,10:34,10:10,12:40,WN,783,90,24.0,OAK,BOI,511,1.0
2020,1,4,5,20:07,19:35,16:45,WN,2612,85,32.0,OAK,BOI,511,1.0
2020,1,4,5,16:57,16:15,17:20,WN,346,65,42.0,OAK,BUR,325,1.0
2020,1,4,5,19:30,18:55,15:05,WN,444,65,35.0,OAK,BUR,325,1.0
2020,1,4,5,15:22,14:45,15:50,WN,481,65,37.0,OAK,BUR,325,1.0
2020,1,4,5,21:04,20:15,11:10,WN,1150,65,49.0,OAK,BUR,325,1.0
2020,1,4,5,9:48,9:30,22:40,WN,1171,65,18.0,OAK,BUR,325,1.0
2020,1,4,5,18:51,17:05,18:10,WN,1219,65,106.0,OAK,BUR,325,1.0
2020,1,4,5,7:07,7:00,11:20,WN,1241,65,7.0,OAK,BUR,325,0.0
2020,1,4,5,15:44,15:20,16:25,WN,1311,65,24.0,OAK,BUR,325,1.0
2020,1,4,5,14:05,13:10,20:15,WN,2283,65,55.0,OAK,BUR,325,1.0
2020,1,4,5,18:15,17:50,17:50,WN,2550,65,25.0,OAK,BUR,325,1.0
2020,1,4,5,19:50,19:30,23:30,WN,2732,65,20.0,OAK,BUR,325,1.0
2020,1,4,5,21:51,20:50,21:55,WN,3589,65,61.0,OAK,BUR,325,1.0
2020,1,4,5,8:08,8:05,9:10,WN,3772,65,3.0,OAK,BUR,325,0.0
2020,1,4,5,13:57,13:10,15:15,WN,494,145,47.0,OAK,DEN,957,1.0
2020,1,4,5,17:10,16:50,16:10,WN,497,145,20.0,OAK,DEN,957,1.0
2020,1,4,5,19:34,19:10,22:35,WN,1426,145,24.0,OAK,DEN,957,1.0
2020,1,4,5,6:27,6:30,9:55,WN,1502,145,-3.0,OAK,DEN,957,0.0
2020,1,4,5,10:49,10:15,16:05,WN,1760,145,34.0,OAK,DEN,957,1.0
2020,1,4,5,20:04,19:40,21:40,WN,223,120,24.0,OAK,GEG,723,1.0
2020,1,4,5,10:17,9:35,11:35,WN,2639,120,42.0,OAK,GEG,723,1.0
2020,1,4,5,16:44,15:20,21:00,WN,78,220,84.0,OAK,HOU,1642,1.0
2020,1,4,5,11:12,10:50,13:45,WN,506,220,22.0,OAK,HOU,1642,1.0
2020,1,4,5,16:21,15:00,16:25,WN,302,85,81.0,OAK,LAS,407,1.0
2020,1,4,5,21:33,20:40,22:15,WN,428,85,53.0,OAK,LAS,407,1.0
2020,1,4,5,13:03,12:45,12:25,WN,500,85,18.0,OAK,LAS,407,1.0
2020,1,4,5,7:13,7:00,23:05,WN,565,85,13.0,OAK,LAS,407,0.0
2020,1,4,5,10:29,10:10,11:35,WN,752,85,19.0,OAK,LAS,407,1.0
2020,1,4,5,8:36,8:30,9:55,WN,762,85,6.0,OAK,LAS,407,0.0
2020,1,4,5,20:21,19:45,12:50,WN,890,80,36.0,OAK,LAS,407,1.0
2020,1,4,5,6:27,6:30,7:55,WN,1034,85,-3.0,OAK,LAS,407,0.0
2020,1,4,5,14:54,13:55,15:20,WN,1585,85,59.0,OAK,LAS,407,1.0
2020,1,4,5,12:03,11:25,13:05,WN,1918,85,38.0,OAK,LAS,407,1.0
2020,1,4,5,16:20,15:40,15:20,WN,2632,85,40.0,OAK,LAS,407,1.0
2020,1,4,5,16:43,16:30,14:25,WN,3327,85,13.0,OAK,LAS,407,0.0
2020,1,4,5,21:45,21:20,13:55,WN,3396,85,25.0,OAK,LAS,407,1.0
2020,1,4,5,17:51,17:45,13:40,WN,3940,85,6.0,OAK,LAS,407,0.0
2020,1,4,5,9:27,9:00,10:20,WN,96,80,27.0,OAK,LAX,337,1.0
2020,1,4,5,6:58,7:00,19:30,WN,224,75,-2.0,OAK,LAX,337,0.0
2020,1,4,5,17:05,15:30,17:20,WN,230,75,95.0,OAK,LAX,337,1.0
2020,1,4,5,20:52,20:00,11:10,WN,252,80,52.0,OAK,LAX,337,1.0
2020,1,4,5,8:44,8:30,9:45,WN,304,75,14.0,OAK,LAX,337,0.0
2020,1,4,5,15:56,15:00,16:15,WN,495,75,56.0,OAK,LAX,337,1.0
2020,1,4,5,14:07,13:00,20:15,WN,746,75,67.0,OAK,LAX,337,1.0
2020,1,4,5,19:27,17:30,18:45,WN,925,75,117.0,OAK,LAX,337,1.0
2020,1,4,5,14:10,14:00,8:15,WN,1107,75,10.0,OAK,LAX,337,0.0
2020,1,4,5,21:17,21:00,21:15,WN,1192,75,17.0,OAK,LAX,337,1.0
2020,1,4,5,19:17,18:30,19:45,WN,1485,75,47.0,OAK,LAX,337,1.0
2020,1,4,5,16:42,16:00,18:35,WN,1671,75,42.0,OAK,LAX,337,1.0
2020,1,4,5,6:10,6:00,14:00,WN,2111,75,10.0,OAK,LAX,337,0.0
2020,1,4,5,20:09,17:00,18:15,WN,2208,75,189.0,OAK,LAX,337,1.0
2020,1,4,5,10:15,10:00,18:15,WN,2624,75,15.0,OAK,LAX,337,0.0
2020,1,4,5,11:35,11:00,8:30,WN,2733,75,35.0,OAK,LAX,337,1.0
2020,1,4,5,8:14,8:00,9:15,WN,3245,75,14.0,OAK,LAX,337,0.0
2020,1,4,5,19:01,18:00,17:05,WN,3394,75,61.0,OAK,LAX,337,1.0
2020,1,4,5,20:23,19:00,16:10,WN,3939,75,83.0,OAK,LAX,337,1.0
2020,1,4,5,8:26,7:55,13:20,WN,3320,205,31.0,OAK,MCI,1489,1.0
2020,1,4,5,14:28,13:40,19:05,WN,3829,205,48.0,OAK,MCI,1489,1.0
2020,1,4,5,9:20,9:05,13:45,WN,79,240,15.0,OAK,MDW,1844,0.0
2020,1,4,5,15:45,14:25,18:45,WN,514,240,80.0,OAK,MDW,1844,1.0
2020,1,4,5,6:20,6:10,8:30,WN,792,245,10.0,OAK,MDW,1844,0.0
2020,1,4,5,12:30,12:10,18:15,WN,1136,245,20.0,OAK,MDW,1844,1.0
2020,1,4,5,17:59,17:15,17:00,WN,2091,235,44.0,OAK,MDW,1844,1.0
2020,1,4,5,15:52,14:45,15:55,WN,84,70,67.0,OAK,ONT,361,1.0
2020,1,4,5,11:14,11:15,12:25,WN,111,70,-1.0,OAK,ONT,361,0.0
2020,1,4,5,20:29,20:00,20:10,WN,464,75,29.0,OAK,ONT,361,1.0
2020,1,4,5,21:39,20:50,22:15,WN,582,75,49.0,OAK,ONT,361,1.0
2020,1,4,5,18:17,17:05,21:15,WN,835,75,72.0,OAK,ONT,361,1.0
2020,1,4,5,13:20,12:45,14:00,WN,898,75,35.0,OAK,ONT,361,1.0
2020,1,4,5,19:21,18:50,10:45,WN,988,75,31.0,OAK,ONT,361,1.0
2020,1,4,5,8:46,8:45,10:00,WN,991,75,1.0,OAK,ONT,361,0.0
2020,1,4,5,10:09,9:55,11:10,WN,2109,75,14.0,OAK,ONT,361,0.0
2020,1,4,5,6:11,6:10,13:35,WN,2373,75,1.0,OAK,ONT,361,0.0
2020,1,4,5,7:31,7:30,10:15,WN,2808,75,1.0,OAK,ONT,361,0.0
2020,1,4,5,16:52,15:40,16:55,WN,3765,75,72.0,OAK,ONT,361,1.0
2020,1,4,5,9:21,9:15,22:10,WN,286,100,6.0,OAK,PDX,543,0.0
2020,1,4,5,17:31,16:50,9:15,WN,430,100,41.0,OAK,PDX,543,1.0
2020,1,4,5,6:22,6:15,7:55,WN,491,100,7.0,OAK,PDX,543,0.0
2020,1,4,5,21:48,21:15,13:10,WN,644,100,33.0,OAK,PDX,543,1.0
2020,1,4,5,20:29,19:40,11:10,WN,829,100,49.0,OAK,PDX,543,1.0
2020,1,4,5,16:28,12:15,13:25,WN,2011,100,253.0,OAK,PDX,543,1.0
2020,1,4,5,22:40,20:50,17:55,WN,190,110,110.0,OAK,PHX,646,1.0
2020,1,4,5,20:39,16:35,11:35,WN,753,115,244.0,OAK,PHX,646,1.0
2020,1,4,5,16:23,13:00,15:50,WN,933,110,203.0,OAK,PHX,646,1.0
2020,1,4,5,9:11,8:55,19:20,WN,1167,110,16.0,OAK,PHX,646,1.0
2020,1,4,5,19:26,18:15,21:10,WN,1222,115,71.0,OAK,PHX,646,1.0
2020,1,4,5,11:42,11:25,20:15,WN,1686,110,17.0,OAK,PHX,646,1.0
2020,1,4,5,6:18,6:15,9:10,WN,2894,115,3.0,OAK,PHX,646,0.0
2020,1,4,5,17:21,16:05,16:55,WN,985,50,76.0,OAK,RNO,180,1.0
2020,1,4,5,20:57,20:40,11:00,WN,1587,50,17.0,OAK,RNO,180,1.0
2020,1,4,5,7:56,7:40,18:40,WN,2113,50,16.0,OAK,RNO,180,1.0
2020,1,4,5,13:35,12:55,20:30,WN,3502,50,40.0,OAK,RNO,180,1.0
2020,1,4,5,17:25,16:50,18:15,WN,318,85,35.0,OAK,SAN,446,1.0
2020,1,4,5,6:18,6:15,12:15,WN,588,85,3.0,OAK,SAN,446,0.0
2020,1,4,5,13:02,12:50,12:25,WN,639,80,12.0,OAK,SAN,446,0.0
2020,1,4,5,15:10,14:30,15:50,WN,828,80,40.0,OAK,SAN,446,1.0
2020,1,4,5,10:05,9:55,11:45,WN,1022,85,10.0,OAK,SAN,446,0.0
2020,1,4,5,12:59,11:40,13:05,WN,1065,85,79.0,OAK,SAN,446,1.0
2020,1,4,5,18:21,17:45,13:40,WN,1255,85,36.0,OAK,SAN,446,1.0
2020,1,4,5,20:13,19:30,19:15,WN,2269,85,43.0,OAK,SAN,446,1.0
2020,1,4,5,16:18,15:50,18:35,WN,2525,85,28.0,OAK,SAN,446,1.0
2020,1,4,5,14:35,13:30,8:45,WN,2719,85,65.0,OAK,SAN,446,1.0
2020,1,4,5,17:01,16:20,17:45,WN,2884,85,41.0,OAK,SAN,446,1.0
2020,1,4,5,7:28,7:30,15:10,WN,2982,85,-2.0,OAK,SAN,446,0.0
2020,1,4,5,20:30,20:10,21:25,WN,3058,85,20.0,OAK,SAN,446,1.0
2020,1,4,5,7:33,7:00,23:05,WN,3416,85,33.0,OAK,SAN,446,1.0
2020,1,4,5,19:34,18:55,10:45,WN,3586,85,39.0,OAK,SAN,446,1.0
2020,1,4,5,11:16,10:40,17:50,WN,3590,85,36.0,OAK,SAN,446,1.0
2020,1,4,5,9:18,8:35,10:00,WN,3843,85,43.0,OAK,SAN,446,1.0
2020,1,4,5,15:09,14:15,16:15,WN,237,120,54.0,OAK,SEA,671,1.0
2020,1,4,5,12:13,11:45,20:30,WN,256,120,28.0,OAK,SEA,671,1.0
2020,1,4,5,8:02,8:00,10:00,WN,811,120,2.0,OAK,SEA,671,0.0
2020,1,4,5,17:53,17:35,8:00,WN,872,120,18.0,OAK,SEA,671,1.0
2020,1,4,5,17:45,16:55,17:50,WN,1071,120,50.0,OAK,SEA,671,1.0
2020,1,4,5,21:39,20:55,13:10,WN,2730,120,44.0,OAK,SEA,671,1.0
2020,1,4,5,9:44,9:45,19:20,WN,3431,120,-1.0,OAK,SEA,671,0.0
2020,1,4,5,6:26,6:20,23:05,WN,3938,125,6.0,OAK,SEA,671,0.0
2020,1,4,5,14:23,13:00,9:15,WN,125,100,83.0,OAK,SLC,588,1.0
2020,1,4,5,21:34,20:30,17:00,WN,246,100,64.0,OAK,SLC,588,1.0
2020,1,4,5,6:57,6:55,9:45,WN,720,110,2.0,OAK,SLC,588,0.0
2020,1,4,5,11:00,10:15,12:05,WN,1678,105,45.0,OAK,SLC,588,1.0
2020,1,4,5,17:53,16:40,21:05,WN,2282,100,73.0,OAK,SLC,588,1.0
2020,1,4,5,19:08,18:50,18:25,WN,80,80,18.0,OAK,SNA,371,1.0
2020,1,4,5,21:23,21:05,22:25,WN,83,80,18.0,OAK,SNA,371,1.0
2020,1,4,5,16:41,16:30,17:55,WN,105,80,11.0,OAK,SNA,371,0.0
2020,1,4,5,12:54,12:20,16:05,WN,1854,80,34.0,OAK,SNA,371,1.0
2020,1,4,5,7:47,7:45,9:10,WN,2191,85,2.0,OAK,SNA,371,0.0
2020,1,4,5,6:14,6:05,13:10,WN,3330,85,9.0,OAK,SNA,371,0.0
2020,1,4,5,8:48,8:40,10:00,WN,3657,80,8.0,OAK,SNA,371,0.0
2020,1,4,5,14:16,14:05,14:30,WN,3766,80,11.0,OAK,SNA,371,0.0
2020,1,4,5,18:17,18:10,20:55,WN,3402,135,7.0,OAK,TUS,747,0.0
2020,1,4,5,9:04,9:00,13:05,WN,128,170,4.0,OKC,BWI,1180,0.0
2020,1,4,5,11:57,12:00,13:05,WN,102,50,-3.0,OKC,DAL,181,0.0
2020,1,4,5,10:10,10:10,11:00,WN,1609,50,0.0,OKC,DAL,181,0.0
2020,1,4,5,17:31,16:55,17:45,WN,1760,50,36.0,OKC,DAL,181,1.0
2020,1,4,5,19:27,19:30,10:45,WN,2553,50,-3.0,OKC,DAL,181,0.0
2020,1,4,5,6:23,6:25,14:00,WN,3591,50,-2.0,OKC,DAL,181,0.0
2020,1,4,5,11:29,11:30,17:50,WN,130,95,-1.0,OKC,DEN,495,0.0
2020,1,4,5,19:11,19:10,19:45,WN,900,95,1.0,OKC,DEN,495,0.0
2020,1,4,5,7:56,7:55,9:15,WN,215,80,1.0,OKC,HOU,419,0.0
2020,1,4,5,12:45,12:45,7:20,WN,449,80,0.0,OKC,HOU,419,0.0
2020,1,4,5,16:00,16:00,17:20,WN,940,80,0.0,OKC,HOU,419,0.0
2020,1,4,5,18:30,18:30,19:50,WN,1257,80,0.0,OKC,HOU,419,0.0
2020,1,4,5,13:37,13:40,14:25,WN,354,165,-3.0,OKC,LAS,987,0.0
2020,1,4,5,6:41,6:45,7:50,WN,112,65,-4.0,OKC,MCI,313,0.0
2020,1,4,5,14:55,14:55,15:25,WN,956,65,0.0,OKC,MCI,313,0.0
2020,1,4,5,18:49,18:55,15:05,WN,1230,65,-6.0,OKC,MCI,313,0.0
2020,1,4,5,10:37,10:40,19:20,WN,1916,65,-3.0,OKC,MCI,313,0.0
2020,1,4,5,16:27,16:25,17:55,WN,303,145,2.0,OKC,PHX,833,0.0
2020,1,4,5,13:10,13:05,20:10,WN,877,145,5.0,OKC,PHX,833,0.0
2020,1,4,5,8:38,8:35,11:05,WN,1010,150,3.0,OKC,PHX,833,0.0
2020,1,4,5,16:45,16:30,17:55,WN,86,80,15.0,OKC,STL,462,0.0
2020,1,4,5,7:32,7:35,15:10,WN,547,80,-3.0,OKC,STL,462,0.0
2020,1,4,5,17:23,17:20,21:15,WN,484,180,3.0,OMA,LAS,1099,0.0
2020,1,4,5,7:00,6:55,7:55,WN,864,180,5.0,OMA,LAS,1099,0.0
2020,1,4,5,12:47,12:45,20:30,WN,3917,180,2.0,OMA,LAS,1099,0.0
2020,1,4,5,19:59,19:20,23:00,WN,153,80,39.0,OMA,MDW,423,1.0
2020,1,4,5,9:07,8:50,10:10,WN,566,80,17.0,OMA,MDW,423,1.0
2020,1,4,5,14:28,14:30,15:50,WN,1153,80,-2.0,OMA,MDW,423,0.0
2020,1,4,5,11:02,11:05,12:25,WN,1333,80,-3.0,OMA,MDW,423,0.0
2020,1,4,5,6:11,6:10,13:10,WN,1765,80,1.0,OMA,MDW,423,0.0
2020,1,4,5,17:49,17:50,13:40,WN,3919,80,-1.0,OMA,MDW,423,0.0
2020,1,4,5,20:10,19:05,21:00,WN,242,175,65.0,OMA,PHX,1037,1.0
2020,1,4,5,11:47,11:45,16:05,WN,555,175,2.0,OMA,PHX,1037,0.0
2020,1,4,5,6:34,6:25,15:25,WN,1069,175,9.0,OMA,PHX,1037,0.0
2020,1,4,5,18:32,18:20,19:25,WN,479,65,12.0,OMA,STL,342,0.0
2020,1,4,5,7:47,7:50,15:10,WN,501,65,-3.0,OMA,STL,342,0.0
2020,1,4,5,9:59,10:00,9:40,WN,2009,65,-1.0,OMA,STL,342,0.0
2020,1,4,5,14:13,14:15,15:20,WN,2111,65,-2.0,OMA,STL,342,0.0
2020,1,4,5,11:26,10:50,13:45,WN,879,220,36.0,ONT,BNA,1751,1.0
2020,1,4,5,15:34,14:55,15:55,WN,239,60,39.0,ONT,LAS,197,1.0
2020,1,4,5,16:52,16:15,18:35,WN,564,60,37.0,ONT,LAS,197,1.0
2020,1,4,5,10:01,9:15,10:30,WN,773,60,46.0,ONT,LAS,197,1.0
2020,1,4,5,20:59,21:00,16:45,WN,812,60,-1.0,ONT,LAS,197,0.0
2020,1,4,5,8:15,8:15,9:15,WN,818,60,0.0,ONT,LAS,197,0.0
2020,1,4,5,10:31,10:30,9:35,WN,991,60,1.0,ONT,LAS,197,0.0
2020,1,4,5,12:56,12:50,10:20,WN,1582,60,6.0,ONT,LAS,197,0.0
2020,1,4,5,17:48,17:30,9:15,WN,1583,60,18.0,ONT,LAS,197,1.0
2020,1,4,5,6:15,6:10,7:10,WN,3244,60,5.0,ONT,LAS,197,0.0
2020,1,4,5,19:05,18:50,19:50,WN,3746,60,15.0,ONT,LAS,197,0.0
2020,1,4,5,8:22,8:25,9:45,WN,238,80,-3.0,ONT,OAK,361,0.0
2020,1,4,5,10:11,10:05,11:45,WN,256,75,6.0,ONT,OAK,361,0.0
2020,1,4,5,13:30,12:50,7:20,WN,403,75,40.0,ONT,OAK,361,1.0
2020,1,4,5,16:19,15:55,17:10,WN,872,75,24.0,ONT,OAK,361,1.0
2020,1,4,5,14:54,14:25,9:15,WN,985,75,29.0,ONT,OAK,361,1.0
2020,1,4,5,20:52,20:30,19:50,WN,1075,75,22.0,ONT,OAK,361,1.0
2020,1,4,5,23:33,21:25,22:40,WN,1480,75,128.0,ONT,OAK,361,1.0
2020,1,4,5,6:01,6:00,16:35,WN,2113,80,1.0,ONT,OAK,361,0.0
2020,1,4,5,11:49,11:35,13:05,WN,2196,75,14.0,ONT,OAK,361,0.0
2020,1,4,5,19:28,19:20,23:30,WN,2730,75,8.0,ONT,OAK,361,0.0
2020,1,4,5,7:11,7:10,18:40,WN,2987,80,1.0,ONT,OAK,361,0.0
2020,1,4,5,18:31,17:20,16:55,WN,3852,75,71.0,ONT,OAK,361,1.0
2020,1,4,5,17:32,16:25,16:55,WN,84,70,67.0,ONT,PHX,325,1.0
2020,1,4,5,12:15,12:05,20:15,WN,217,70,10.0,ONT,PHX,325,0.0
2020,1,4,5,10:10,9:55,17:50,WN,647,70,15.0,ONT,PHX,325,0.0
2020,1,4,5,18:08,17:45,19:55,WN,780,70,23.0,ONT,PHX,325,1.0
2020,1,4,5,19:49,18:40,20:45,WN,835,65,69.0,ONT,PHX,325,1.0
2020,1,4,5,6:17,6:10,15:25,WN,885,70,7.0,ONT,PHX,325,0.0
2020,1,4,5,15:20,14:45,16:55,WN,1424,70,35.0,ONT,PHX,325,1.0
2020,1,4,5,21:58,21:15,21:05,WN,2458,65,43.0,ONT,PHX,325,1.0
2020,1,4,5,9:13,9:10,11:45,WN,2808,70,3.0,ONT,PHX,325,0.0
2020,1,4,5,7:40,7:40,9:50,WN,3509,70,0.0,ONT,PHX,325,0.0
2020,1,4,5,14:23,14:00,16:10,WN,3854,70,23.0,ONT,PHX,325,1.0
2020,1,4,5,18:37,18:20,11:35,WN,145,70,17.0,ONT,SJC,333,1.0
2020,1,4,5,6:32,6:25,7:35,WN,152,70,7.0,ONT,SJC,333,0.0
2020,1,4,5,17:30,17:25,16:55,WN,187,70,5.0,ONT,SJC,333,0.0
2020,1,4,5,11:57,11:45,12:55,WN,906,70,12.0,ONT,SJC,333,0.0
2020,1,4,5,9:52,9:50,11:00,WN,1670,70,2.0,ONT,SJC,333,0.0
2020,1,4,5,7:48,7:45,9:00,WN,2460,75,3.0,ONT,SJC,333,0.0
2020,1,4,5,15:23,13:40,7:20,WN,2472,70,103.0,ONT,SJC,333,1.0
2020,1,4,5,16:07,15:15,16:25,WN,2645,70,52.0,ONT,SJC,333,1.0
2020,1,4,5,20:48,20:50,16:45,WN,3691,70,-2.0,ONT,SJC,333,0.0
2020,1,4,5,7:20,7:15,15:05,WN,350,80,5.0,ONT,SMF,389,0.0
2020,1,4,5,22:02,21:35,12:35,WN,551,75,27.0,ONT,SMF,389,1.0
2020,1,4,5,17:20,16:10,13:35,WN,775,80,70.0,ONT,SMF,389,1.0
2020,1,4,5,12:03,11:55,17:00,WN,876,75,8.0,ONT,SMF,389,0.0
2020,1,4,5,18:07,18:00,21:05,WN,966,80,7.0,ONT,SMF,389,0.0
2020,1,4,5,14:20,14:10,14:30,WN,1409,75,10.0,ONT,SMF,389,0.0
2020,1,4,5,19:32,19:25,20:45,WN,1679,80,7.0,ONT,SMF,389,0.0
2020,1,4,5,13:39,13:35,8:45,WN,2105,80,4.0,ONT,SMF,389,0.0
2020,1,4,5,11:34,10:40,12:00,WN,2201,80,54.0,ONT,SMF,389,1.0
2020,1,4,5,6:14,6:15,7:35,WN,2548,80,-1.0,ONT,SMF,389,0.0
2020,1,4,5,20:16,20:15,12:50,WN,549,50,1.0,ORF,BWI,159,0.0
2020,1,4,5,17:24,17:20,18:10,WN,1320,50,4.0,ORF,BWI,159,0.0
2020,1,4,5,14:14,14:20,15:10,WN,2362,50,-6.0,ORF,BWI,159,0.0
2020,1,4,5,10:21,10:10,11:00,WN,3604,50,11.0,ORF,BWI,159,0.0
2020,1,4,5,7:23,7:20,8:10,WN,3679,50,3.0,ORF,BWI,159,0.0
2020,1,4,5,6:55,6:55,23:15,WN,1574,105,0.0,ORF,JAX,543,0.0
2020,1,4,5,16:40,16:40,18:25,WN,2019,105,0.0,ORF,JAX,543,0.0
2020,1,4,5,12:18,12:10,9:25,WN,2363,335,8.0,ORF,LAS,2155,0.0
2020,1,4,5,9:33,9:15,11:45,WN,1134,125,18.0,ORF,MCO,655,1.0
2020,1,4,5,18:52,18:35,23:00,WN,1828,125,17.0,ORF,MCO,655,1.0
2020,1,4,5,6:30,6:30,7:50,WN,635,140,0.0,ORF,MDW,704,0.0
2020,1,4,5,17:03,16:50,19:10,WN,2729,135,13.0,ORF,MDW,704,0.0
2020,1,4,5,13:40,13:20,10:00,WN,48,135,20.0,ORF,TPA,717,1.0
2020,1,4,5,19:49,19:50,15:30,WN,165,140,-1.0,PBI,BWI,883,0.0
2020,1,4,5,6:55,6:45,23:30,WN,896,140,10.0,PBI,BWI,883,0.0
2020,1,4,5,16:22,16:00,18:25,WN,1143,145,22.0,PBI,BWI,883,1.0
2020,1,4,5,10:51,10:50,17:00,WN,3406,140,1.0,PBI,BWI,883,0.0
2020,1,4,5,7:23,7:20,10:00,WN,1157,160,3.0,PBI,ISP,1052,0.0
2020,1,4,5,18:39,18:40,20:10,WN,1425,155,-1.0,PBI,ISP,1052,0.0
2020,1,4,5,12:01,11:45,14:25,WN,2466,160,16.0,PBI,ISP,1052,1.0
2020,1,4,5,15:19,14:55,13:35,WN,820,155,24.0,PBI,PHL,951,1.0
2020,1,4,5,7:52,7:50,18:50,WN,2560,155,2.0,PBI,PHL,951,0.0
2020,1,4,5,18:25,18:05,17:50,WN,174,50,20.0,PBI,TPA,174,1.0
2020,1,4,5,10:34,10:10,11:00,WN,3311,50,24.0,PBI,TPA,174,1.0
2020,1,4,5,14:00,14:00,7:20,WN,3686,50,0.0,PBI,TPA,174,0.0
2020,1,4,5,6:46,6:35,13:35,WN,3778,50,11.0,PBI,TPA,174,0.0
2020,1,4,5,10:48,10:45,20:15,WN,3425,150,3.0,PDX,ABQ,1111,0.0
2020,1,4,5,13:32,13:20,14:30,WN,2377,65,12.0,PDX,BOI,344,0.0
2020,1,4,5,6:35,6:35,23:15,WN,2810,65,0.0,PDX,BOI,344,0.0
2020,1,4,5,16:21,16:10,18:10,WN,2991,60,11.0,PDX,BOI,344,0.0
2020,1,4,5,8:15,8:15,9:15,WN,491,60,0.0,PDX,GEG,279,0.0
2020,1,4,5,16:06,15:25,12:40,WN,957,55,41.0,PDX,GEG,279,1.0
2020,1,4,5,15:50,12:55,13:25,WN,2121,60,175.0,PDX,GEG,279,1.0
2020,1,4,5,21:38,20:50,9:30,WN,3155,60,48.0,PDX,GEG,279,1.0
2020,1,4,5,9:18,9:05,11:10,WN,86,125,13.0,PDX,LAS,762,0.0
2020,1,4,5,21:11,20:35,22:35,WN,874,120,36.0,PDX,LAS,762,1.0
2020,1,4,5,15:25,15:00,15:20,WN,2186,125,25.0,PDX,LAS,762,1.0
2020,1,4,5,10:57,10:55,12:05,WN,3070,125,2.0,PDX,LAS,762,0.0
2020,1,4,5,10:23,10:15,10:00,WN,2010,200,8.0,PDX,MCI,1481,0.0
2020,1,4,5,7:34,7:35,13:30,WN,1206,235,-1.0,PDX,MDW,1751,0.0
2020,1,4,5,13:59,13:35,19:25,WN,3228,230,24.0,PDX,MDW,1751,1.0
2020,1,4,5,20:26,20:25,22:15,WN,447,100,1.0,PDX,OAK,543,0.0
2020,1,4,5,19:24,18:40,18:45,WN,582,105,44.0,PDX,OAK,543,1.0
2020,1,4,5,18:22,14:25,16:05,WN,753,100,237.0,PDX,OAK,543,1.0
2020,1,4,5,6:05,6:10,7:55,WN,762,105,-5.0,PDX,OAK,543,0.0
2020,1,4,5,12:02,11:40,13:20,WN,1585,100,22.0,PDX,OAK,543,1.0
2020,1,4,5,8:25,8:25,10:10,WN,2459,105,0.0,PDX,OAK,543,0.0
2020,1,4,5,11:11,11:05,14:35,WN,451,150,6.0,PDX,PHX,1009,0.0
2020,1,4,5,19:26,18:50,15:40,WN,789,150,36.0,PDX,PHX,1009,1.0
2020,1,4,5,6:28,6:20,9:55,WN,3419,155,8.0,PDX,PHX,1009,0.0
2020,1,4,5,9:39,9:40,11:00,WN,397,80,-1.0,PDX,RNO,444,0.0
2020,1,4,5,20:44,19:40,19:15,WN,1939,75,64.0,PDX,RNO,444,1.0
2020,1,4,5,6:03,6:00,16:35,WN,1940,80,3.0,PDX,RNO,444,0.0
2020,1,4,5,18:37,14:20,9:15,WN,3513,80,257.0,PDX,RNO,444,1.0
2020,1,4,5,20:39,19:25,21:10,WN,625,105,74.0,PDX,SJC,569,1.0
2020,1,4,5,7:00,7:00,8:50,WN,2114,110,0.0,PDX,SJC,569,0.0
2020,1,4,5,16:49,15:50,17:35,WN,2441,105,59.0,PDX,SJC,569,1.0
2020,1,4,5,11:55,11:35,13:20,WN,2558,105,20.0,PDX,SJC,569,1.0
2020,1,4,5,18:35,17:40,18:45,WN,159,105,55.0,PDX,SLC,630,1.0
2020,1,4,5,10:47,10:45,13:30,WN,1756,105,2.0,PDX,SLC,630,0.0
2020,1,4,5,7:19,7:05,9:50,WN,2549,105,14.0,PDX,SLC,630,0.0
